108.00	04013	AZ	Maricopa County	1.00	1.00	1.00	1.00	17.60	25.10	24.00	52066.00	5.60	13.84732304	2.71	4009412
109.00	04015	AZ	Mohave County	4.00	3.00	3.00	3.00	21.30	34.00	30.10	38560.00	8.40	16.31314101	2.43	203030
110.00	04017	AZ	Navajo County	4.00	6.00	4.00	6.00	31.80	43.10	42.40	37182.00	6.60	19.79795812	3.01	107322
111.00	04019	AZ	Pima County	2.00	2.00	2.00	2.00	19.30	26.50	23.70	43926.00	10.30	12.99113142	2.49	996554
112.00	04021	AZ	Pinal County	1.00	1.00	1.00	1.00	16.70	24.30	22.50	49887.00	13.60	15.76341716	2.8	389350
113.00	04023	AZ	Santa Cruz County	4.00	5.00	4.00	5.00	22.70	34.70	32.40	35753.00	6.80	27.80309936	3.36	46768
114.00	04025	AZ	Yavapai County	3.00	2.00	3.00	2.00	16.40	24.40	21.60	40486.00	8.30	9.813344254	2.28	215133
115.00	04027	AZ	Yuma County	3.00	2.00	3.00	2.00	19.20	29.40	28.80	40498.00	15.50	28.50729799	2.69	201201
116.00	05000	AR	Arkansas	 	 	 	 	19.40	28.30	26.40	40605.00	7.70	16.69372668	2.51	2959373
117.00	05001	AR	Arkansas County	6.00	6.00	6.00	6.00	19.80	29.60	26.80	38497.00	25.70	17.55812187	2.34	18777
118.00	05003	AR	Ashley County	7.00	11.00	7.00	11.00	21.90	35.40	32.90	36479.00	7.40	17.21962141	2.46	21283
119.00	05005	AR	Baxter County	7.00	8.00	7.00	8.00	15.60	27.00	24.00	36082.00	7.30	13.15965264	2.25	40957
120.00	05007	AR	Benton County	2.00	2.00	2.00	2.00	11.70	17.10	16.10	56518.00	11.10	14.32702344	2.69	237297
121.00	05009	AR	Boone County	7.00	8.00	7.00	8.00	17.20	26.50	24.00	38410.00	8.00	14.62138954	2.48	37396
122.00	05011	AR	Bradley County	6.00	6.00	7.00	6.00	27.00	39.80	39.40	31733.00	5.70	25.51848512	2.27	11249
123.00	05013	AR	Calhoun County	9.00	8.00	9.00	8.00	18.90	25.90	24.20	37497.00	7.10	21.09682498	2.53	5241
124.00	05015	AR	Carroll County	6.00	6.00	6.00	6.00	22.20	36.70	35.00	34109.00	9.90	18.82518357	2.39	27808
125.00	05017	AR	Chicot County	7.00	9.00	7.00	9.00	32.40	46.60	44.70	28006.00	8.20	27.45754308	2.32	11335
126.00	05019	AR	Clark County	7.00	8.00	7.00	8.00	22.70	31.10	29.40	36517.00	6.10	14.84101571	2.47	22743
127.00	05021	AR	Clay County	7.00	9.00	7.00	9.00	20.00	29.50	25.90	33488.00	11.80	23.38193457	2.32	15402
128.00	05023	AR	Cleburne County	6.00	6.00	6.00	6.00	16.30	26.40	24.10	41612.00	9.10	16.49017438	2.43	25686
129.00	05025	AR	Cleveland County	3.00	2.00	3.00	2.00	17.00	26.00	23.20	42414.00	9.90	14.90015361	2.6	8593
130.00	05027	AR	Columbia County	7.00	8.00	7.00	8.00	23.20	32.10	31.40	36927.00	8.50	15.5167925	2.44	24164
131.00	05029	AR	Conway County	6.00	6.00	6.00	6.00	21.10	33.10	29.10	38145.00	7.70	17.00356718	2.54	21245
132.00	05031	AR	Craighead County	3.00	2.00	3.00	2.00	20.00	28.90	25.90	41608.00	8.90	15.30774322	2.5	101488
133.00	05033	AR	Crawford County	2.00	2.00	2.00	2.00	19.20	27.90	27.00	39384.00	9.00	18.81552144	2.63	61640
134.00	05035	AR	Crittenden County	1.00	1.00	1.00	1.00	23.60	36.10	33.20	37726.00	6.70	21.34518822	2.69	49746
135.00	05037	AR	Cross County	6.00	4.00	6.00	4.00	20.60	31.30	30.40	35438.00	7.80	20.02328289	2.59	17548
136.00	05039	AR	Dallas County	6.00	6.00	6.00	6.00	21.40	36.90	34.70	32591.00	8.60	19.17982217	2.45	7933
137.00	05041	AR	Desha County	6.00	6.00	6.00	6.00	34.00	47.50	43.10	30241.00	7.80	24.29234339	2.41	12505
138.00	05043	AR	Drew County	7.00	11.00	6.00	11.00	24.80	32.70	29.60	35249.00	11.00	17.33084619	2.36	18785
139.00	05045	AR	Faulkner County	2.00	2.00	2.00	2.00	14.90	19.70	16.60	49936.00	9.90	11.19312096	2.57	119580
140.00	05047	AR	Franklin County	2.00	2.00	6.00	2.00	20.70	31.20	27.90	38874.00	10.00	16.82802757	2.65	18034
141.00	05049	AR	Fulton County	9.00	9.00	9.00	9.00	22.90	40.10	36.40	33439.00	6.60	17.04252216	2.49	12304
142.00	05051	AR	Garland County	3.00	2.00	3.00	2.00	22.10	35.10	31.30	39057.00	7.00	13.97474268	2.37	97173
143.00	05053	AR	Grant County	2.00	2.00	2.00	2.00	14.20	21.50	20.10	47089.00	7.00	15.834298	2.64	18019
144.00	05055	AR	Greene County	6.00	5.00	4.00	5.00	17.70	25.30	23.00	40840.00	7.70	17.81648411	2.53	43097
145.00	05057	AR	Hempstead County	6.00	5.00	6.00	5.00	22.90	36.20	34.10	33715.00	6.70	20.76207416	2.59	22474
146.00	05059	AR	Hot Spring County	6.00	6.00	6.00	6.00	18.50	29.80	27.20	39927.00	8.20	17.09780298	2.57	33500
147.00	05061	AR	Howard County	7.00	9.00	6.00	9.00	21.50	35.30	32.70	32740.00	7.40	23.99911279	2.61	13581
148.00	05063	AR	Independence County	7.00	8.00	7.00	8.00	18.40	27.20	24.50	37761.00	7.40	18.35209036	2.4	36997
149.00	05065	AR	Izard County	9.00	10.00	9.00	10.00	20.80	31.40	28.50	33308.00	6.50	19.61826053	2.23	13368
150.00	05067	AR	Jackson County	6.00	6.00	6.00	6.00	27.50	40.30	35.60	32923.00	9.10	24.74014124	2.36	17615
151.00	05069	AR	Jefferson County	3.00	2.00	3.00	2.00	25.80	38.00	37.10	36169.00	8.70	17.15686275	2.53	73191
152.00	05071	AR	Johnson County	6.00	6.00	7.00	6.00	23.40	32.50	29.90	33634.00	10.90	22.58142779	2.55	25846
153.00	05073	AR	Lafayette County	8.00	7.00	8.00	7.00	26.00	40.30	35.70	30642.00	10.40	24.04032571	2.7	7252
154.00	05075	AR	Lawrence County	6.00	6.00	6.00	6.00	20.40	33.60	30.90	34740.00	7.70	23.57404723	2.52	17011
155.00	05077	AR	Lee County	6.00	4.00	7.00	4.00	41.10	51.70	47.00	27068.00	9.90	29.15903648	2.65	10015
156.00	05079	AR	Lincoln County	3.00	2.00	3.00	2.00	27.60	30.30	27.60	36062.00	9.00	28.15810921	2.65	14031
157.00	05081	AR	Little River County	6.00	6.00	3.00	6.00	19.30	28.30	25.00	36310.00	9.70	15.90511587	2.46	12730
158.00	05083	AR	Logan County	6.00	6.00	6.00	6.00	18.70	30.40	27.50	34090.00	8.50	19.86794322	2.61	22082
159.00	05085	AR	Lonoke County	2.00	2.00	2.00	2.00	12.60	17.70	16.20	55648.00	7.70	13.80729356	2.71	70753
160.00	05087	AR	Madison County	2.00	2.00	2.00	2.00	20.20	30.20	29.70	36358.00	7.90	25.1947077	2.57	15701
161.00	05089	AR	Marion County	9.00	10.00	9.00	10.00	19.00	36.00	32.60	34217.00	6.20	16.23985502	2.3	16430
162.00	05091	AR	Miller County	3.00	2.00	3.00	2.00	21.40	32.00	29.80	40005.00	5.90	15.9636149	2.52	43402
163.00	05093	AR	Mississippi County	4.00	5.00	4.00	5.00	25.60	39.00	36.80	34285.00	7.80	23.42648929	2.64	44765
164.00	05095	AR	Monroe County	7.00	9.00	7.00	9.00	28.70	42.00	40.60	29870.00	6.60	26.64298401	2.37	7682
165.00	05097	AR	Montgomery County	8.00	7.00	8.00	7.00	22.40	37.50	33.00	31763.00	11.40	18.93771268	2.45	9226
166.00	05099	AR	Nevada County	7.00	8.00	7.00	8.00	21.10	32.50	30.60	33341.00	8.80	18.78131566	2.32	8799
167.00	05101	AR	Newton County	9.00	8.00	9.00	8.00	23.50	39.60	36.20	31824.00	8.50	19.39799331	2.31	8064
168.00	05103	AR	Ouachita County	7.00	8.00	7.00	8.00	27.50	43.60	41.10	35006.00	7.70	14.8778433	2.34	25002
169.00	05105	AR	Perry County	2.00	2.00	2.00	2.00	17.50	27.50	25.60	42328.00	7.10	18.0477044	2.56	10345
170.00	05107	AR	Phillips County	7.00	8.00	6.00	8.00	36.60	53.00	50.60	25894.00	9.70	26.96092832	2.57	20399
171.00	05109	AR	Pike County	9.00	10.00	9.00	10.00	21.90	34.00	31.50	35592.00	9.40	21.65276122	2.54	11177
172.00	05111	AR	Poinsett County	3.00	2.00	3.00	2.00	24.70	37.90	35.30	34113.00	11.60	27.11505922	2.58	24145
173.00	05113	AR	Polk County	7.00	11.00	7.00	11.00	24.40	37.90	34.80	31818.00	8.90	17.3362262	2.53	20406
174.00	05115	AR	Pope County	5.00	8.00	5.00	8.00	20.00	25.90	23.70	39704.00	8.40	17.9577556	2.63	62547
175.00	05117	AR	Prairie County	8.00	7.00	8.00	7.00	19.60	30.40	28.30	38921.00	7.30	23.42691191	2.26	8374
176.00	05119	AR	Pulaski County	2.00	2.00	2.00	2.00	17.30	25.70	24.40	46526.00	7.50	10.87396663	2.42	391284
177.00	05121	AR	Randolph County	7.00	11.00	7.00	11.00	22.60	34.00	32.10	33148.00	7.10	19.85884643	2.42	17692
178.00	05123	AR	St. Francis County	6.00	3.00	6.00	3.00	37.30	50.20	48.80	29011.00	6.60	23.57590768	2.62	27260
179.00	05125	AR	Saline County	2.00	2.00	2.00	2.00	10.30	15.50	14.70	54921.00	9.60	11.07267379	2.57	114404
180.00	05127	AR	Scott County	6.00	6.00	6.00	6.00	21.20	35.20	31.20	32404.00	10.60	25.03047542	2.61	10950
181.00	05129	AR	Searcy County	9.00	10.00	9.00	10.00	25.90	43.00	38.00	27299.00	5.90	25.64189189	2.41	8023
182.00	05131	AR	Sebastian County	2.00	2.00	2.00	2.00	22.10	32.50	30.10	41685.00	6.40	17.62249035	2.54	127342
183.00	05133	AR	Sevier County	7.00	11.00	6.00	11.00	22.20	32.90	29.40	33698.00	8.00	33.72939824	2.9	17366
184.00	05135	AR	Sharp County	7.00	9.00	7.00	9.00	22.80	38.70	35.00	31224.00	7.60	15.59964656	2.41	17049
185.00	05137	AR	Stone County	9.00	9.00	9.00	9.00	26.20	40.70	38.70	27522.00	8.30	19.56181534	2.34	12581
186.00	05139	AR	Union County	5.00	8.00	7.00	8.00	21.00	31.00	30.10	38132.00	9.90	17.97091167	2.46	40694
187.00	05141	AR	Van Buren County	8.00	7.00	8.00	7.00	18.90	30.00	28.20	35111.00	8.80	18.02869117	2.4	16932
188.00	05143	AR	Washington County	2.00	2.00	2.00	2.00	20.90	25.90	25.10	43302.00	8.60	17.64168488	2.53	216410
189.00	05145	AR	White County	4.00	5.00	4.00	5.00	17.20	22.90	21.30	43363.00	9.60	17.408733	2.47	78483
190.00	05147	AR	Woodruff County	9.00	9.00	9.00	9.00	28.00	41.30	39.10	29159.00	5.40	25.53907023	2.24	7072
191.00	05149	AR	Yell County	6.00	5.00	6.00	5.00	19.70	31.30	28.70	34679.00	8.00	27.78046924	2.75	21893
192.00	06000	CA	California	 	 	 	 	16.80	23.50	22.50	60185.00	9.80	18.98010877	2.93	38332521
193.00	06001	CA	Alameda County	1.00	1.00	1.00	1.00	13.00	15.40	15.30	72128.00	6.60	13.79276037	2.75	1578891
194.00	06003	CA	Alpine County	8.00	4.00	8.00	4.00	19.70	31.90	23.80	49392.00	8.90	8.8639201	3.07	1159
195.00	06005	CA	Amador County	6.00	4.00	6.00	4.00	14.30	22.10	19.80	52357.00	7.30	12.51039069	2.33	36519
196.00	06007	CA	Butte County	3.00	2.00	3.00	2.00	21.40	25.00	22.40	42395.00	9.80	13.27284087	2.52	222090
197.00	06009	CA	Calaveras County	6.00	6.00	6.00	6.00	15.00	21.80	19.80	52598.00	10.30	7.248652171	2.41	44515
198.00	06011	CA	Colusa County	6.00	4.00	6.00	4.00	13.00	20.00	19.30	48897.00	10.30	30.49248236	3.03	21358
199.00	06013	CA	Contra Costa County	1.00	1.00	1.00	1.00	10.80	13.40	12.70	78909.00	10.00	11.40302924	2.79	1094205
200.00	06015	CA	Del Norte County	7.00	8.00	7.00	8.00	23.70	32.60	30.10	38663.00	19.00	21.0611748	2.57	27873
201.00	06017	CA	El Dorado County	1.00	1.00	1.00	1.00	11.40	13.80	11.90	63002.00	7.50	6.870011177	2.64	181737
202.00	06019	CA	Fresno County	2.00	2.00	2.00	2.00	28.60	42.00	39.60	43741.00	11.80	27.20837824	3.18	955272
203.00	06021	CA	Glenn County	6.00	6.00	6.00	6.00	19.10	28.50	27.40	42129.00	8.50	26.54128075	2.9	27940
204.00	06023	CA	Humboldt County	5.00	8.00	5.00	8.00	21.50	25.60	22.30	40882.00	13.20	9.735856583	2.43	134493
205.00	06025	CA	Imperial County	3.00	2.00	3.00	2.00	22.70	30.90	31.50	40106.00	12.10	36.15352669	3.4	176584
206.00	06027	CA	Inyo County	7.00	8.00	7.00	8.00	15.70	23.10	21.60	45784.00	8.20	11.38034509	2.29	18467
207.00	06029	CA	Kern County	2.00	2.00	2.00	2.00	22.70	30.50	29.40	46688.00	24.90	28.36167726	3.18	864124
208.00	06031	CA	Kings County	3.00	2.00	3.00	2.00	21.80	28.00	27.90	45794.00	7.90	28.73197533	3.3	150960
209.00	06033	CA	Lake County	4.00	5.00	4.00	5.00	23.30	33.70	30.00	36973.00	11.70	13.10693358	2.42	63860
210.00	06035	CA	Lassen County	6.00	6.00	7.00	6.00	19.10	19.90	18.20	50487.00	13.50	20.09590587	2.4	32163
211.00	06037	CA	Los Angeles County	1.00	1.00	1.00	1.00	19.00	27.40	26.60	54443.00	10.80	23.63928652	3	10017068
